FID,Project,StationName,TripCode,SampleDate_Local,SampleDate_UTC,Latitude,Longitude,SecchiDepth_m,trip_code,geom,SampleDepth_m,SampleID,Salinity,Salinity_flag,DIC_umolkg,DIC_flag,Alkalinity_umolkg,Alkalinity_flag,Oxygen_umolL,Oxygen_flag,Ammonium_umolL,Ammonium_flag,Nitrate_umolL,Nitrate_flag,Nitrite_umolL,Nitrite_flag,Phosphate_umoL,Phosphate_flag,Silicate_umolL,Silicate_flag,TSSorganic_mgL,TSSinorganic_mgL,TSS_mgL,TSSall_flag,Prochlorococcus_cellsmL,Prochlorococcus_flag,Synechococcus_cellsmL,Synechococcus_flag,Picoeukaryotes_cellsmL,Picoeukaryotes_flag,Allo_mgm3,AlphaBetaCar_mgm3,Anth_mgm3,Asta_mgm3,BetaBetaCar_mgm3,BetaEpiCar_mgm3,Butfuco_mgm3,Cantha_mgm3,CphlA_mgm3,CphlB_mgm3,CphlC1_mgm3,CphlC2_mgm3,CphlC3_mgm3,CphlC1C2_mgm3,CphlideA_mgm3,Diadchr_mgm3,Diadino_mgm3,Diato_mgm3,Dino_mgm3,DvCphlA+CphlA_mgm3,DvCphlA_mgm3,DvCphlB+CphlB_mgm3,DvCphlB_mgm3,Echin_mgm3,Fuco_mgm3,Gyro_mgm3,Hexfuco_mgm3,Ketohexfuco_mgm3,Lut_mgm3,Lyco_mgm3,MgDvp_mgm3,Neo_mgm3,Perid_mgm3,PhideA_mgm3,PhytinA_mgm3,PhytinB_mgm3,Pras_mgm3,PyrophideA_mgm3,PyrophytinA_mgm3,Viola_mgm3,Zea_mgm3,Pigments_flag,AustralianMicrobiomeId
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e4c,NRS,Rottnest Island,ROT20160413,2016-04-13,2016-04-13,-32,115.4167,16,ROT20160413,POINT (115.41667 -32),40,ROT20160413_40,36.157,1,2082.41,1,2360.13,1,213.7,1,0.43,1,0.4,1,,0,0.09,1,0.9,1,,,,,,,,,,,0.003,0.015,0,0,,,0.022,0,0.462,0.056,0,0.057,0.064,,0.08,0,0.021,0,0,0.464,0.002,0.056,0,0,0.188,0,0.047,0,0,0,0,0.005,0.003,0,0,0,0.014,0,0,0.003,0.01,0,http://hdl.handle.net/102.100.100/34167
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e4b,NRS,Rottnest Island,ROT20160413,2016-04-13,2016-04-13,-32,115.4167,16,ROT20160413,POINT (115.41667 -32),47,ROT20160413_47,36.159,1,2081.79,1,2355.05,1,214.8,1,0.3,1,0.3,1,,0,0.1,1,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34168
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e4a,NRS,Rottnest Island,ROT20160413,2016-04-13,2016-04-13,-32,115.4167,16,ROT20160413,POINT (115.41667 -32),WC,ROT20160413_WC,,,,,,,,,,,,,,,,,,,0.2,0.2,0.4,0,6851.5,5,16964,1,10927.5,1,0.004,0.011,0.005,0.004,,,0.015,0,0.28,0.046,0,0.043,0.048,,0.112,0,0.023,0.008,0,0.291,0.011,0.046,0,0,0.131,0,0.031,0,0.003,0,0,0.005,0.006,0,0,0,0.01,0,0,0.002,0.021,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e49,NRS,Rottnest Island,ROT20160502,2016-05-02,2016-05-02,-32,115.4167,16,ROT20160502,POINT (115.41667 -32),0,ROT20160502_0,35.713,1,2056.42,1,2341.13,1,217.7,1,0.11,1,0.4,1,,9,0.06,1,2.1,1,,,,,,,,,,,0.011,0.015,0.002,0,,,0.028,0,0.356,0.07,0,0.044,0.032,,0.032,0,0.009,0,0,0.391,0.035,0.07,0,0,0.038,0,0.046,0,0.004,0,0,0.008,0.006,0,0,0,0.016,0,0,0.005,0.034,0,http://hdl.handle.net/102.100.100/34181
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e48,NRS,Rottnest Island,ROT20160502,2016-05-02,2016-05-02,-32,115.4167,16,ROT20160502,POINT (115.41667 -32),10,ROT20160502_10,35.727,1,,9,,9,218.4,1,0.09,1,0.2,1,,9,0.05,1,2.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34182
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e47,NRS,Rottnest Island,ROT20160502,2016-05-02,2016-05-02,-32,115.4167,16,ROT20160502,POINT (115.41667 -32),20,ROT20160502_20,35.831,1,2074.89,1,2344.77,1,214.6,1,0.14,1,0.5,1,,9,0.08,1,1.8,1,,,,,,,,,,,0.017,0.015,0,0.003,,,0.039,0,0.308,0.08,0,0.055,0.047,,0.109,0,0.014,0.002,0,0.33,0.022,0.08,0,0,0.057,0,0.075,0,0.003,0,0,0.011,0.007,0,0,0,0.024,0,0,0.008,0.034,0,http://hdl.handle.net/102.100.100/34183
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e46,NRS,Rottnest Island,ROT20160502,2016-05-02,2016-05-02,-32,115.4167,16,ROT20160502,POINT (115.41667 -32),30,ROT20160502_30,35.872,1,,9,,9,212.4,1,0.18,1,0.6,1,,9,0.08,1,1.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34184
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e45,NRS,Rottnest Island,ROT20160502,2016-05-02,2016-05-02,-32,115.4167,16,ROT20160502,POINT (115.41667 -32),40,ROT20160502_40,35.971,1,2097.46,1,2348.44,1,197.7,1,0.25,1,0.8,1,,9,0.11,1,1.4,1,,,,,,,,,,,0.003,0.011,0,0,,,0.018,0,0.269,0.045,0,0.025,0.022,,0.027,0,0.009,0,0,0.276,0.007,0.045,0,0,0.072,0,0.031,0,0,0,0,0.005,0,0,0,0,0.013,0,0,0.004,0.013,0,http://hdl.handle.net/102.100.100/34185
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e44,NRS,Rottnest Island,ROT20160502,2016-05-02,2016-05-02,-32,115.4167,16,ROT20160502,POINT (115.41667 -32),46,ROT20160502_46,35.971,1,2096.3,1,2349.49,1,,9,0.24,1,0.8,1,,9,0.1,1,1.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34186
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e43,NRS,Rottnest Island,ROT20160502,2016-05-02,2016-05-02,-32,115.4167,16,ROT20160502,POINT (115.41667 -32),47,ROT20160502_47,,9,,9,,9,195.5,1,,9,,9,,9,,9,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e42,NRS,Rottnest Island,ROT20160502,2016-05-02,2016-05-02,-32,115.4167,16,ROT20160502,POINT (115.41667 -32),WC,ROT20160502_WC,,,,,,,,,,,,,,,,,,,0.3,0.3,0.6,0,12611.5,5,26364,1,11055.5,1,0.013,0.019,0,0.002,,,0.031,0,0.377,0.075,0,0.046,0.039,,0.085,0,0.017,0.002,0,0.396,0.019,0.075,0,0,0.079,0,0.065,0,0.003,0,0,0.01,0.005,0,0,0,0.022,0,0,0.009,0.032,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e41,NRS,Rottnest Island,ROT20160527,2016-05-27,2016-05-27,-32,115.4167,8.5,ROT20160527,POINT (115.41667 -32),0,ROT20160527_0,35.753,1,2059.65,1,2345.34,1,225.2,1,0.18,1,0.2,1,,9,0.06,1,2.1,1,,,,,,,,,,,0.032,0.016,0.005,0.006,,,0.048,0,0.657,0.154,0,0.1,0.065,,0,0,0.029,0.004,0,0.672,0.015,0.154,0,0,0.096,0,0.094,0,0.004,0,0,0.017,0.011,0,0,0,0.038,0,0,0.016,0.033,0,http://hdl.handle.net/102.100.100/34710
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e40,NRS,Rottnest Island,ROT20160527,2016-05-27,2016-05-27,-32,115.4167,8.5,ROT20160527,POINT (115.41667 -32),10,ROT20160527_10,35.756,2,,9,,9,222.2,1,0.19,1,0.2,1,,9,0.06,1,2.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34711
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e3f,NRS,Rottnest Island,ROT20160527,2016-05-27,2016-05-27,-32,115.4167,8.5,ROT20160527,POINT (115.41667 -32),20,ROT20160527_20,35.776,1,2069.31,1,2345.65,1,223.9,1,0.18,1,0.2,1,,9,0.05,1,2,1,,,,,,,,,,,0.039,0.029,0,0.005,,,0.034,0,0.981,0.194,0,0.125,0.078,,0,0,0.024,0.003,0,0.999,0.018,0.194,0,0,0.174,0,0.107,0,0.004,0,0,0.027,0.015,0,0,0,0.058,0,0,0.016,0.042,0,http://hdl.handle.net/102.100.100/34712
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e3e,NRS,Rottnest Island,ROT20160527,2016-05-27,2016-05-27,-32,115.4167,8.5,ROT20160527,POINT (115.41667 -32),30,ROT20160527_30,35.806,1,,9,,9,225.3,1,0.18,1,0.3,1,,9,0.06,1,1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34713
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e3d,NRS,Rottnest Island,ROT20160527,2016-05-27,2016-05-27,-32,115.4167,8.5,ROT20160527,POINT (115.41667 -32),40,ROT20160527_40,35.823,1,2084.66,1,2347.61,1,226.2,1,0.3,1,0.4,1,,9,0.08,1,1.7,1,,,,,,,,,,,0.028,0.021,0,0.005,,,0.022,0,0.756,0.109,0,0.096,0.059,,0,0,0.024,0.003,0,0.767,0.011,0.109,0,0,0.202,0,0.073,0,0.004,0,0,0.016,0.02,0,0,0,0.035,0,0,0.01,0.031,0,http://hdl.handle.net/102.100.100/34714
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e3c,NRS,Rottnest Island,ROT20160527,2016-05-27,2016-05-27,-32,115.4167,8.5,ROT20160527,POINT (115.41667 -32),47,ROT20160527_47,35.823,1,2087.4,1,2347.37,1,225.7,1,0.28,1,0.4,1,,9,0.08,1,1.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34715
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e3b,NRS,Rottnest Island,ROT20160527,2016-05-27,2016-05-27,-32,115.4167,8.5,ROT20160527,POINT (115.41667 -32),WC,ROT20160527_WC,,,,,,,,,,,,,,,,,,,0.6,0.6,1,0,8258.5,5,36184,1,16655.5,1,0.034,0.037,0,0.007,,,0.036,0,0.916,0.205,0,0.122,0.074,,0,0,0.03,0.003,0,0.931,0.015,0.205,0,0,0.168,0,0.099,0,0.004,0,0,0.022,0.017,0,0,0,0.049,0,0,0.016,0.036,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e3a,NRS,Rottnest Island,ROT20160621,2016-06-21,2016-06-21,-32,115.4167,13,ROT20160621,POINT (115.41667 -32),0,ROT20160621_0,35.685,1,2056,1,2341.31,1,,9,0.28,1,0.3,1,,0,0.08,1,2,1,,,,,,,,,,,0.018,0.015,0,0.005,,,0.021,0,0.34,0.069,0,0.044,0.032,,0.01,0,0.012,0,0,0.34,0,0.069,0,0,0.046,0,0.045,0,0,0,0,0.008,0.004,0,0,0,0.017,0,0,0.006,0.022,0,http://hdl.handle.net/102.100.100/34716
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e39,NRS,Rottnest Island,ROT20160621,2016-06-21,2016-06-21,-32,115.4167,13,ROT20160621,POINT (115.41667 -32),10,ROT20160621_10,35.693,1,,9,,9,,9,0.22,1,0.3,1,,0,0.06,1,1.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34717
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e38,NRS,Rottnest Island,ROT20160621,2016-06-21,2016-06-21,-32,115.4167,13,ROT20160621,POINT (115.41667 -32),20,ROT20160621_20,35.699,1,2063.76,1,2342.7,1,,9,0.26,1,0.2,1,,0,0.05,1,1.4,1,,,,,,,,,,,0.016,0.017,0,0.007,,,0.022,0,0.37,0.063,0,0.054,0.041,,0.101,0,0.013,0,0,0.37,0,0.063,0,0,0.1,0,0.054,0,0,0,0,0.009,0.012,0,0,0,0.02,0,0,0.006,0.015,0,http://hdl.handle.net/102.100.100/34718
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e37,NRS,Rottnest Island,ROT20160621,2016-06-21,2016-06-21,-32,115.4167,13,ROT20160621,POINT (115.41667 -32),30,ROT20160621_30,35.693,1,,9,,9,,9,0.27,1,0.3,1,,0,0.05,1,1.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34719
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e36,NRS,Rottnest Island,ROT20160621,2016-06-21,2016-06-21,-32,115.4167,13,ROT20160621,POINT (115.41667 -32),40,ROT20160621_40,35.714,1,2067.18,1,2342.27,1,,9,0.26,1,0.3,1,,0,0.05,1,1.3,1,,,,,,,,,,,0.009,0.013,0,0.003,,,0.016,0,0.35,0.065,0,0.041,0.03,,0.05,0,0.01,0,0,0.35,0,0.065,0,0,0.093,0,0.037,0,0,0,0,0.006,0.008,0,0,0,0.016,0,0,0.003,0.011,0,http://hdl.handle.net/102.100.100/34720
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e35,NRS,Rottnest Island,ROT20160621,2016-06-21,2016-06-21,-32,115.4167,13,ROT20160621,POINT (115.41667 -32),46,ROT20160621_46,35.704,1,2067.01,1,2341.82,1,,9,0.3,1,0.3,1,,0,0.06,1,1.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34721
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e34,NRS,Rottnest Island,ROT20160621,2016-06-21,2016-06-21,-32,115.4167,13,ROT20160621,POINT (115.41667 -32),WC,ROT20160621_WC,,,,,,,,,,,,,,,,,,,0.4,0.4,0.6,0,8501,5,13443,1,4707,1,0.01,0.011,0,0.002,,,0.016,0,0.345,0.063,0,0.04,0.027,,0.048,0,0.011,0,0,0.345,0,0.063,0,0,0.072,0,0.039,0,0,0,0,0.006,0.006,0,0,0,0.016,0,0,0.004,0.014,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e33,NRS,Rottnest Island,ROT20161004,2016-10-04,2016-10-04,-32,115.4167,16,ROT20161004,POINT (115.41667 -32),0,ROT20161004_0,35.72,1,2055.78,1,2345.16,1,,9,0.13,1,0,6,,0,0.06,1,1.9,1,,,,,,,,,,,0.012,0.015,0.003,0,,,0.026,0,0.289,0.057,0,0.033,0.027,,0.034,0,0.028,0.003,0,0.303,0.014,0.057,0,0,0.031,0,0.065,0,0,0,0,0.007,0.004,0,0,0,0.017,0,0,0.01,0.03,0,http://hdl.handle.net/102.100.100/34722
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e32,NRS,Rottnest Island,ROT20161004,2016-10-04,2016-10-04,-32,115.4167,16,ROT20161004,POINT (115.41667 -32),10,ROT20161004_10,35.712,1,,9,,9,,9,0.06,1,0,6,,0,0,6,1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34723
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e31,NRS,Rottnest Island,ROT20161004,2016-10-04,2016-10-04,-32,115.4167,16,ROT20161004,POINT (115.41667 -32),20,ROT20161004_20,35.726,1,2055.36,1,2345.96,1,,9,0.1,1,0,6,,0,0,6,1.8,1,,,,,,,,,,,0.012,0.015,0,0,,,0.032,0,0.324,0.068,0,0.04,0.039,,0.057,0,0.025,0.002,0,0.34,0.016,0.068,0,0,0.042,0,0.083,0,0,0,0,0.01,0.005,0,0,0,0.022,0,0,0.012,0.031,0,http://hdl.handle.net/102.100.100/34724
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e30,NRS,Rottnest Island,ROT20161004,2016-10-04,2016-10-04,-32,115.4167,16,ROT20161004,POINT (115.41667 -32),30,ROT20161004_30,35.699,1,,9,,9,,9,0.12,1,0.1,1,,0,0.05,1,1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34725
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e2f,NRS,Rottnest Island,ROT20161004,2016-10-04,2016-10-04,-32,115.4167,16,ROT20161004,POINT (115.41667 -32),40,ROT20161004_40,35.681,1,2062.22,1,2345.38,1,,9,0.19,1,0.2,1,,0,0.06,1,1.4,1,,,,,,,,,,,0.007,0.013,0.003,0,,,0.022,0,0.387,0.059,0,0.047,0.04,,0.062,0,0.02,0.005,0,0.397,0.01,0.059,0,0,0.132,0,0.051,0,0,0,0,0.006,0.005,0,0,0,0.018,0,0,0.006,0.015,0,http://hdl.handle.net/102.100.100/34726
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e2e,NRS,Rottnest Island,ROT20161004,2016-10-04,2016-10-04,-32,115.4167,16,ROT20161004,POINT (115.41667 -32),46,ROT20161004_46,35.692,1,2063.22,1,2344.56,1,,9,0.19,1,0.2,1,,0,0.06,1,1.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34727
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e2d,NRS,Rottnest Island,ROT20161004,2016-10-04,2016-10-04,-32,115.4167,16,ROT20161004,POINT (115.41667 -32),WC,ROT20161004_WC,,,,,,,,,,,,,,,,,,,0.3,0.3,0.7,0,5181.5,5,18540,1,9982.5,1,0.007,0.011,0.004,0,,,0.016,0,0.287,0.047,0,0.046,0.027,,0.009,0,0.019,0.006,0,0.298,0.011,0.047,0,0,0.058,0,0.047,0,0,0,0,0.005,0.003,0,0,0,0.012,0,0,0.003,0.022,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e2c,NRS,Rottnest Island,ROT20161024,2016-10-24,2016-10-24,-32,115.4167,17.5,ROT20161024,POINT (115.41667 -32),0,ROT20161024_0,35.704,1,2055,1,2348.79,1,237.7,1,0.06,1,0,6,,0,0,6,2.2,1,,,,,,,,,,,0.002,0.01,0.001,0,,,0.015,0,0.179,0.044,0,0.021,0.014,,0,0,0.013,0.002,0,0.2,0.021,0.044,0,0,0.015,0,0.027,0,0,0,0,0.005,0,0,0,0,0.012,0,0,0.008,0.037,0,http://hdl.handle.net/102.100.100/34728
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e2b,NRS,Rottnest Island,ROT20161024,2016-10-24,2016-10-24,-32,115.4167,17.5,ROT20161024,POINT (115.41667 -32),10,ROT20161024_10,35.734,1,,9,,9,237.5,1,0.07,1,0,6,,0,0,6,2.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34729
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e2a,NRS,Rottnest Island,ROT20161024,2016-10-24,2016-10-24,-32,115.4167,17.5,ROT20161024,POINT (115.41667 -32),20,ROT20161024_20,35.735,1,2058.6,1,2355.23,1,237.6,1,0.08,1,0.1,1,,0,1.09,2,2.1,1,,,,,,,,,,,0.004,0.013,0.001,0.004,,,0.019,0,0.201,0.048,0,0.028,0.019,,0,0,0.013,0.001,0,0.222,0.021,0.048,0,0,0.016,0,0.044,0,0,0,0,0.005,0.002,0,0,0,0.012,0,0,0.006,0.035,0,http://hdl.handle.net/102.100.100/34730
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e29,NRS,Rottnest Island,ROT20161024,2016-10-24,2016-10-24,-32,115.4167,17.5,ROT20161024,POINT (115.41667 -32),30,ROT20161024_30,35.747,1,,9,,9,237.7,1,0.09,1,0,6,,0,0.05,1,1.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34731
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e28,NRS,Rottnest Island,ROT20161024,2016-10-24,2016-10-24,-32,115.4167,17.5,ROT20161024,POINT (115.41667 -32),40,ROT20161024_40,35.757,1,2062.88,1,2350.52,1,237.4,1,0.1,1,0.1,1,,0,0.06,1,1.8,1,,,,,,,,,,,0.007,0.008,0.004,0,,,0.017,0,0.253,0.065,0,0.03,0.016,,0,0,0.01,0.004,0,0.261,0.008,0.065,0,0,0.031,0,0.036,0,0,0,0,0.008,0.007,0,0,0,0.02,0,0,0.008,0.015,0,http://hdl.handle.net/102.100.100/34732
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e27,NRS,Rottnest Island,ROT20161024,2016-10-24,2016-10-24,-32,115.4167,17.5,ROT20161024,POINT (115.41667 -32),46,ROT20161024_46,35.756,1,2061.78,1,2345.41,1,237.5,1,0.1,1,0.2,1,,0,0.05,1,1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34733
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e26,NRS,Rottnest Island,ROT20161024,2016-10-24,2016-10-24,-32,115.4167,17.5,ROT20161024,POINT (115.41667 -32),WC,ROT20161024_WC,,,,,,,,,,,,,,,,,,,0.1,0.1,0.5,0,1083,1,20315,1,16108.5,1,0.004,0.01,0.004,0,,,0.015,0,0.165,0.035,0,0.018,0.017,,0.024,0,0.013,0.002,0,0.175,0.01,0.035,0,0,0.02,0,0.03,0,0,0,0,0.006,0.005,0,0,0,0.013,0,0,0.004,0.02,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e25,NRS,Rottnest Island,ROT20161114,2016-11-14,2016-11-14,-32,115.4167,17.5,ROT20161114,POINT (115.41667 -32),0,ROT20161114_0,35.811,1,2064.06,1,2349.16,1,240.3,1,0.09,1,0,6,,0,0,6,1.8,1,,,,,,,,,,,0,0.006,0,0,,,0.011,0,0.096,0.02,0,0.01,0.008,,0,0,0.008,0.005,0,0.104,0.008,0.02,0,0,0.012,0,0.017,0,0,0,0,0.001,0,0,0,0,0.003,0,0,0.001,0.018,0,http://hdl.handle.net/102.100.100/34734
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e24,NRS,Rottnest Island,ROT20161114,2016-11-14,2016-11-14,-32,115.4167,17.5,ROT20161114,POINT (115.41667 -32),10,ROT20161114_10,35.813,1,,9,,9,239.8,1,0.09,1,0,6,,0,0,6,1.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34735
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e23,NRS,Rottnest Island,ROT20161114,2016-11-14,2016-11-14,-32,115.4167,17.5,ROT20161114,POINT (115.41667 -32),20,ROT20161114_20,35.827,1,2066.05,1,2349.95,1,241.8,1,0.1,1,0,6,,0,0,6,1.7,1,,,,,,,,,,,0.004,0.01,0,0.002,,,0.021,0,0.216,0.038,0,0.035,0.025,,0,0,0.018,0.003,0,0.225,0.009,0.038,0,0,0.033,0,0.051,0,0,0,0,0.005,0.008,0,0,0,0.009,0,0,0.006,0.016,0,http://hdl.handle.net/102.100.100/34736
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e22,NRS,Rottnest Island,ROT20161114,2016-11-14,2016-11-14,-32,115.4167,17.5,ROT20161114,POINT (115.41667 -32),30,ROT20161114_30,35.825,1,,9,,9,242.1,1,0.12,1,0,6,,0,0.05,1,1.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34737
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e21,NRS,Rottnest Island,ROT20161114,2016-11-14,2016-11-14,-32,115.4167,17.5,ROT20161114,POINT (115.41667 -32),40,ROT20161114_40,35.824,1,2064.61,1,2349.95,1,243.3,1,0.09,1,0,6,,0,0,6,1.6,1,,,,,,,,,,,0.003,0.007,0,0.002,,,0.015,0,0.173,0.038,0,0.027,0.017,,0,0,0.017,0.004,0,0.18,0.007,0.038,0,0,0.026,0,0.039,0,0,0,0,0.005,0.005,0,0,0,0.008,0,0,0.005,0.013,0,http://hdl.handle.net/102.100.100/34738
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e20,NRS,Rottnest Island,ROT20161114,2016-11-14,2016-11-14,-32,115.4167,17.5,ROT20161114,POINT (115.41667 -32),46,ROT20161114_46,35.825,1,2063.36,1,2349.42,1,243.5,1,0.11,1,0,6,,0,0,6,1.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/34739
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e1f,NRS,Rottnest Island,ROT20161114,2016-11-14,2016-11-14,-32,115.4167,17.5,ROT20161114,POINT (115.41667 -32),WC,ROT20161114_WC,,,,,,,,,,,,,,,,,,,0.1,0.1,0.5,0,645.5,1,12081.5,1,8861,1,0.006,0.01,0,0.003,,,0.022,0,0.235,0.046,0,0.04,0.025,,0,0,0.022,0.002,0,0.244,0.009,0.046,0,0,0.035,0,0.056,0,0,0,0,0.005,0.007,0,0,0,0.011,0,0,0.006,0.019,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e1e,NRS,Rottnest Island,ROT20161214,2016-12-14,2016-12-14,-32,115.4167,26,ROT20161214,POINT (115.41667 -32),0,ROT20161214_0,35.783,1,2057.78,1,2349.19,1,234,1,0.14,1,0.2,1,,0,,0,2,1,,,,,,,,,,,0,0.005,0,0,,,0.012,0,0.096,0.016,0,0.012,0.01,,0,,0.01,0,0,0.117,0.021,0.016,0,0,0.012,0,0.019,0,0,,0,0.002,0,0,0,0,0.004,0,0,0.001,0.029,0,http://hdl.handle.net/102.100.100/35508
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e1d,NRS,Rottnest Island,ROT20161214,2016-12-14,2016-12-14,-32,115.4167,26,ROT20161214,POINT (115.41667 -32),10,ROT20161214_10,35.792,1,,9,,9,233.9,1,0.08,1,0,6,,0,,0,2.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/35509
combined_bgc_data.fid-56e85a65_181a2fe105e_-1e1c,NRS,Rottnest Island,ROT20161214,2016-12-14,2016-12-14,-32,115.4167,26,ROT20161214,POINT (115.41667 -32),20,ROT20161214_20,35.807,1,2059.95,1,2348.79,1,233.6,1,0.05,1,0,6,,0,0,6,2.1,1,,,,,,,,,,,0.002,0.011,0,0,,,0.029,0,0.244,0.042,0,0.039,0.034,,0,,0.014,0,0,0.262,0.018,0.042,0,0,0.029,0,0.062,0,0,,0,0.005,0.005,0,0,0,0.012,0,0,0.004,0.027,0,http://hdl.handle.net/102.100.100/35510
